iso_country,municipality,icao_code,iata_code,coordinates
RU,Orsk,UWOR,OSW,"58.59560012817383, 51.0724983215332"
RU,Penza,UWPP,PEZ,"45.02109909057617, 53.110599517822266"
RU,Saransk,UWPS,SKX,"45.212257385253906, 54.12512969970703"
RU,Balakovo,UWSB,BWO,"47.7456016541, 51.8582992554"
RU,Saratov,UWSS,RTW,"46.04669952392578, 51.564998626708984"
RU,Ufa,UWUU,UFA,"55.874401092529, 54.557498931885"
RU,Samara,UWWW,KUF,"50.16429901123, 53.504901885986"
IN,Rewa,VA1G,REW,"81.220299, 24.503401"
IN,Ahmedabad,VAAH,AMD,"72.63469696039999, 23.0771999359"
IN,Akola,VAAK,AKD,"77.058601, 20.698999"
IN,Aurangabad,VAAU,IXU,"75.39810180664062, 19.862699508666992"
IN,Mumbai,VABB,BOM,"72.8678970337, 19.0886993408"
IN,Bilaspur,VEBU,PAB,"82.111, 21.9884"
IN,Bhuj,VABJ,BHJ,"69.6701965332, 23.2877998352"
IN,Belgaum,VOBM,IXG,"74.6183013916, 15.859299659700001"
IN,Vadodara,VABO,BDQ,"73.226303, 22.336201"
IN,Bhopal,VABP,BHO,"77.3374023438, 23.2875003815"
IN,Bhavnagar,VABV,BHU,"72.1852035522, 21.752199173"
IN,Vasco da Gama,VOGO,GOI,"73.8313980103, 15.3808002472"
IN,Hubli,VOHB,HBX,"75.08489990230001, 15.361700058"
IN,Indore,VAID,IDR,"75.8011016846, 22.7217998505"
IN,Jamnagar,VAJM,JGA,"70.01260375976562, 22.465499877929688"
IN,Kandla,VAKE,IXY,"70.100304, 23.1127"
IN,Khajuraho,VAKJ,HJR,"79.91860198970001, 24.817199707"
IN,Nanded,VAND,NDC,"77.31670379639999, 19.1833000183"
IN,Nagpur,VANP,NAG,"79.047203, 21.092199"
IN,Nasik,VAOZ,ISK,"73.912903, 20.119101"
IN,Pune,VAPO,PNQ,"73.9197006225586, 18.58209991455078"
IN,Porbandar,VAPR,PBD,"69.65720367429999, 21.6487007141"
IN,Rajkot,VARK,RAJ,"70.77950286869999, 22.3092002869"
IN,Shirdi,VASD,SAG,"74.378889, 19.688611"
IN,Solapur,VASL,SSE,"75.93479919430001, 17.6280002594"
IN,Udaipur,VAUD,UDR,"73.89610290530001, 24.617700576799997"
LK,Colombo,VCBI,CMB,"79.88410186767578, 7.180759906768799"
LK,Anuradhapura,VCCA,ACJ,"80.42790222170001, 8.30148983002"
LK,Batticaloa,VCCB,BTC,"81.678802, 7.70576"
LK,Colombo,VCCC,RML,"79.88619995117188, 6.821990013122559"
LK,Ampara,VCCG,ADP,"81.62594, 7.33776"
LK,Polonnaruwa Town,VCCH,HIM,"80.9814, 8.04981"
LK,Jaffna,VCCJ,JAF,"80.07009887695312, 9.792329788208008"
LK,Galle,VCCK,KCT,"80.32029724121094, 5.993680000305176"
LK,Trincomalee,VCCT,TRR,"81.18190002441406, 8.5385103225708"
KH,Battambang,VDBG,BBM,"103.2239990234375, 13.095600128173828"
KH,Kampong Chhnang,VDKH,KZC,"104.564002991, 12.255200386"
KH,Phnom Penh,VDPP,PNH,"104.84400177001953, 11.546600341796875"
KH,Ratanakiri,VDRK,RBE,"106.98699951171875, 13.729999542236328"
KH,Siem Reap,VDSR,REP,"103.81300354, 13.410699844400002"
KH,Stung Treng,VDST,TNX,"106.01499938964844, 13.531900405883789"
IN,Agartala,VEAT,IXA,"91.24040222170001, 23.8869991302"
IN,Siliguri,VEBD,IXB,"88.32859802246094, 26.68120002746582"
IN,Shillong,VEBI,SHL,"91.97869873046875, 25.70359992980957"
IN,Bhubaneswar,VEBS,BBI,"85.8178024292, 20.244400024399997"
IN,Kolkata,VECC,CCU,"88.44670104980469, 22.654699325561523"
IN,Durgapur,VEDG,RDP,"87.243, 23.6225"
IN,Gorakhpur,VEGK,GOP,"83.4496994019, 26.739700317399997"
IN,Guwahati,VEGT,GAU,"91.58589935302734, 26.10610008239746"
IN,Imphal,VEIM,IMF,"93.896697998, 24.7600002289"
IN,Jamshedpur,VEJS,IXW,"86.1688, 22.8132"
IN,Jorhat,VEJT,JRH,"94.1754989624, 26.7315006256"
IN,Silchar,VEKU,IXS,"92.97869873050001, 24.9129009247"
IN,Aizawl,VELP,AJL,"92.6196975708, 23.840599060099997"
IN,Lilabari,VELR,IXI,"94.09760284423828, 27.295499801635742"
IN,Dibrugarh,VEMN,DIB,"95.0168991089, 27.4839000702"
IN,Dimapur,VEMR,DMU,"93.77110290530001, 25.883899688699998"
IN,Patna,VEPT,PAT,"85.0879974365, 25.591299057"
IN,Ranchi,VERC,IXR,"85.3217010498, 23.314300537100003"
IN,Ziro,VEZO,ZER,"93.828102, 27.588301"
BD,Barisal,VGBR,BZL,"90.30120086669922, 22.801000595092773"
BD,Cox's Bazar,VGCB,CXB,"91.96389770507812, 21.452199935913086"
BD,Chittagong,VGEG,CGP,"91.81330108642578, 22.24959945678711"
BD,Ishurdi,VGIS,IRD,"89.04940032958984, 24.15250015258789"
BD,Jashahor,VGJR,JSR,"89.16079711914062, 23.183799743652344"
BD,Rajshahi,VGRJ,RJH,"88.61650085449219, 24.43720054626465"
BD,Saidpur,VGSD,SPD,"88.90889739990234, 25.759199142456055"
BD,Sylhet,VGSY,ZYL,"91.8667984008789, 24.963199615478516"
BD,Dhaka,VGHS,DAC,"90.397783, 23.843347"
HK,Hong Kong,VHHH,HKG,"113.915001, 22.308901"
IN,Allahabad,VIAL,IXD,"81.733902, 25.4401"
IN,Amritsar,VIAR,ATQ,"74.7973022461, 31.7096004486"
IN,Bikaner,VIBK,BKB,"73.20719909667969, 28.070600509643555"
IN,Varanasi,VEBN,VNS,"82.859299, 25.4524"
IN,Bareilly,VIBY,BEK,"79.45079803470001, 28.4221000671"
IN,Chandigarh,VICG,IXC,"76.78849792480469, 30.673500061035156"
IN,Kanpur,VICX,KNU,"80.410103, 26.404301"
IN,Dehradun,VIDN,DED,"78.180298, 30.189699"
IN,New Delhi,VIDP,DEL,"77.103104, 28.5665"
IN,Gwalior,VIGR,GWL,"78.22779846191406, 26.29330062866211"
IN,Jodhpur,VIJO,JDH,"73.04889678955078, 26.251100540161133"
IN,Jaipur,VIJP,JAI,"75.812202, 26.8242"
IN,Jammu,VIJU,IXJ,"74.837402, 32.689098"
IN,Ajmer,VIKG,KQH,"74.814147, 26.601473"
IN,Kota,VIKO,KTU,"75.84559631350001, 25.160200119"
IN,Leh,VILH,IXL,"77.5465011597, 34.1358985901"
IN,Lucknow,VILK,LKO,"80.8892974854, 26.7605991364"
IN,Pathankot,VIPK,IXP,"75.634444, 32.233611"
IN,Pantnagar,VIPT,PGH,"79.473701, 29.0334"
IN,Srinagar,VISR,SXR,"74.77420043945312, 33.987098693847656"
LA,Luang Phabang,VLLB,LPQ,"102.16100311279297, 19.897300720214844"
LA,Pakse,VLPS,PKZ,"105.78099822998047, 15.132100105285645"
LA,Vientiane,VLVT,VTE,"102.56300354, 17.988300323500003"
MO,Macau,VMMC,MFM,"113.592003, 22.149599"
VN,Dong Hoi,VVDH,VDH,"106.590556, 17.515"
NP,Bhairawa,VNBW,BWA,"83.416293, 27.505685"
NP,Janakpur,VNJP,JKR,"85.9224014282, 26.708799362199997"
NP,Kathmandu,VNKT,KTM,"85.3591, 27.6966"
NP,Nepalgunj,VNNG,KEP,"81.66699981689453, 28.103599548339844"
NP,Pokhara,VNPK,PKR,"83.98210144042969, 28.200899124145508"
NP,Taplejung,VNTJ,TPJ,"87.69525, 27.3509"
NP,Biratnagar,VNVT,BIR,"87.26399993896484, 26.48150062561035"
IN,Latur,VALT,LTU,"76.464699, 18.411501"
IN,Bellary,VOBI,BEP,"76.88279724121094, 15.162799835205078"
IN,Bangalore,VOBL,BLR,"77.706299, 13.1979"
IN,Gannavaram,VOBZ,VGA,"80.796799, 16.530399"
IN,Coimbatore,VOCB,CJB,"77.0434036255, 11.029999733"
IN,Kochi,VOCI,COK,"76.401901, 10.152"
IN,Calicut,VOCL,CCJ,"75.95529937740001, 11.1367998123"
IN,Kadapa,VOCP,CDP,"78.772778, 14.51"
IN,Hyderabad,VOHS,HYD,"78.429855, 17.231318"
IN,Hyderabad,VOHY,BPM,"78.4675979614, 17.4531002045"
IN,Kannur,VOKN,CNN,"75.547211, 11.918614"
IN,Madurai,VOMD,IXM,"78.09339904790001, 9.83450984955"
IN,Mangalore,VOML,IXE,"74.8900985718, 12.9612998962"
IN,Chennai,VOMM,MAA,"80.16929626464844, 12.990005493164062"
IN,Port Blair,VOPB,IXZ,"92.72969818115234, 11.641200065612793"
IN,Pondicherry,VOPC,PNY,"79.812, 11.968"
IN,Puttaparthi,VOPN,PUT,"77.7910995483, 14.1492996216"
IN,Rajahmundry,VORY,RJA,"81.81819915770001, 17.1103992462"
IN,Salem,VOSM,SXV,"78.06559753418, 11.78330039978"
IN,Tiruchirappally,VOTR,TRZ,"78.70970153808594, 10.765399932861328"
IN,Thiruvananthapuram,VOTV,TRV,"76.9200973511, 8.48211956024"
BT,Gelephu,VQGP,GLU,"90.46412, 26.88456"
BT,Paro,VQPR,PBH,"89.42459869380001, 27.403200149499998"
MV,Gan,VRMG,GAN,"73.155602, -0.693342"
MV,Haa Dhaalu Atoll,VRMH,HAQ,"73.17050170898438, 6.744229793548584"
MV,Kadhdhoo,VRMK,KDO,"73.52189636230469, 1.8591699600219727"
MV,Mal����,VRMM,MLE,"73.52909851074219, 4.191830158233643"
MV,Huvadhu Atoll,VRMT,KDM,"72.99690246582031, 0.48813098669052124"
MV,Maamigili,VRMV,VAM,"72.8358333333, 3.47055555556"
TH,Bangkok,VTBD,DMK,"100.607002258, 13.9125995636"
TH,Nakhon Pathom,VTBK,KDT,"99.9171981812, 14.1020002365"
TH,Bangkok,VTBS,BKK,"100.74700164794922, 13.681099891662598"
TH,Rayong,VTBU,UTP,"101.00499725341797, 12.679900169372559"
TH,Chiang Mai,VTCC,CNX,"98.962600708, 18.766799926799997"
TH,Chiang Rai,VTCT,CEI,"99.88289642330001, 19.952299118"
TH,Hua Hin,VTPH,HHQ,"99.951499939, 12.6361999512"
TH,Surat Thani,VTSB,URT,"99.135597229, 9.13259983063"
TH,Nakhon Si Thammarat,VTSF,NST,"99.9447021484375, 8.539620399475098"
TH,Krabi,VTSG,KBV,"98.9861984253, 8.09912014008"
TH,Na Thon (Ko Samui Island),VTSM,USM,"100.06199646, 9.547789573669998"
TH,Phuket,VTSP,HKT,"98.316902, 8.1132"
TH,Hat Yai,VTSS,HDY,"100.392997742, 6.93320989609"
TH,Udon Thani,VTUD,UTH,"102.788002014, 17.386400222800003"
TH,Surin,VTUJ,PXR,"103.49800109863, 14.868300437927"
TH,Khon Kaen,VTUK,KKC,"102.783996582, 16.466600418099997"
TH,Ubon Ratchathani,VTUU,UBP,"104.870002747, 15.2512998581"
VN,Buon Ma Thuot,VVBM,BMV,"108.120002747, 12.668299675"
VN,Haiphong,VVCI,HPH,"106.7249984741211, 20.819400787353516"
VN,Ca Mau City,VVCM,CAH,"105.177778, 9.177667"
VN,Nha Trang,VVCR,CXR,"109.21900177001953, 11.998200416564941"
VN,Con Dao,VVCS,VCS,"106.633003, 8.73183"
VN,Can Tho,VVCT,VCA,"105.711997986, 10.085100174"
VN,Dien Bien Phu,VVDB,DIN,"103.008003235, 21.3974990845"
VN,Da Lat,VVDL,DLI,"108.366997, 11.75"
VN,Da Nang,VVDN,DAD,"108.1989974975586, 16.043899536132812"
VN,Hanoi,VVNB,HAN,"105.80699920654297, 21.221200942993164"
VN,Hue,VVPB,HUI,"107.70300293, 16.401500701899998"
VN,Quy Nohn,VVPC,UIH,"109.042, 13.955"
VN,Pleiku,VVPK,PXU,"108.01699829101562, 14.004500389099121"
VN,Phu Quoc Island,VVPQ,PQC,"103.9931, 10.1698"
VN,Rach Gia,VVRG,VKG,"105.132379532, 9.95802997234"
VN,Tuy Hoa,VVTH,TBB,"109.333999634, 13.049599647500001"
VN,Ho Chi Minh City,VVTS,SGN,"106.652000427, 10.8187999725"
VN,Ha Long,VVVD,VDO,"107.414167, 21.117778"
VN,Vinh,VVVH,VII,"105.67099762, 18.7376003265"
MM,Dawei,VYDW,TVY,"98.20359802246094, 14.103899955749512"
MM,Pyinmana,VYNT,NYT,"96.200996, 19.623501"
MM,Heho,VYHH,HEH,"96.79199981689453, 20.746999740600586"
MM,Kengtung,VYKG,KET,"99.63600158691406, 21.301599502563477"
MM,Kyaukpyu,VYKP,KYP,"93.53479766845703, 19.42639923095703"
MM,Kawthoung,VYKT,KAW,"98.53800201416016, 10.049300193786621"
MM,Loikaw,VYLK,LIW,"97.21479797363281, 19.691499710083008"
MM,Lashio,VYLS,LSH,"97.752197265625, 22.9778995513916"
MM,Mandalay,VYMD,MDL,"95.97789764404297, 21.702199935913086"
MM,Mkeik,VYME,MGZ,"98.62149810791016, 12.439800262451172"
MM,Myitkyina,VYMK,MYT,"97.35189819335938, 25.38360023498535"
MM,Mong Hsat,VYMS,MOG,"99.25679779052734, 20.516799926757812"
MM,Namsang,VYNS,NMS,"97.73590087890625, 20.890499114990234"
MM,Putao,VYPT,PBU,"97.42630004882812, 27.32990074157715"
MM,Sittwe,VYSW,AKY,"92.87259674072266, 20.132699966430664"
MM,Thandwe,VYTD,SNW,"94.30010223388672, 18.4606990814209"
MM,Tachileik,VYTL,THL,"99.9354019165039, 20.483800888061523"
MM,Yangon,VYYY,RGN,"96.1332015991, 16.907300949099998"
ID,Ujung Pandang-Celebes Island,WAAA,UPG,"119.55400085449219, -5.061629772186279"
ID,Biak-Supiori Island,WABB,BIK,"136.10800170898438, -1.190019965171814"
ID,Nabire-Papua Island,WABI,NBX,"135.496002, -3.36818"
ID,Timika-Papua Island,WAYY,TIM,"136.886993, -4.52828"
ID,Denpasar-Bali Island,WADD,DPS,"115.16699981689, -8.7481698989868"
ID,Mataram,WADL,LOP,"116.276675, -8.757322"
ID,Yogyakarta,WAHI,YIA,"110.057264, -7.905338"
ID,Jayapura-Papua Island,WAJJ,DJJ,"140.5160064698, -2.5769500733"
ID,Wamena-Papua Island,WAJW,WMX,"138.957001, -4.10251"
ID,Merauke-Papua Island,WAKK,MKQ,"140.41799926757812, -8.52029037475586"
ID,Tanjung Redeb - Borneo Island,WAQT,BEJ,"117.431999, 2.1555"
ID,Tarakan Island,WAQQ,TRK,"117.569444, 3.326667"
ID,Tahuna-Sangihe Island,WAMH,NAH,"125.52799987792969, 3.6832098960876465"
ID,Palu-Celebes Island,WAML,PLW,"119.91000366210938, -0.9185420274734497"
ID,Manado-Celebes Island,WAMM,MDC,"124.9260025024414, 1.5492600202560425"
ID,Poso-Celebes Island,WAMP,PSJ,"120.657997131, -1.41674995422"
ID,Gotalalamo-Morotai Island,WAMR,OTI,"128.324996948, 2.0459899902300003"
ID,Sango-Ternate Island,WAEE,TTE,"127.380997, 0.831414"
ID,Luwok - Celebes Island,WAMW,LUW,"122.772003, -1.03892"
ID,Tanta-Tabalong-Borneo Island,WAON,TJG,"115.435997009, -2.21655988693"
ID,Langgur,WAPF,LUV,"132.759444, -5.760278"
ID,Ambon,WAPP,AMQ,"128.089004517, -3.7102599144"
ID,Surabaya,WARR,SUB,"112.78700256347656, -7.3798298835754395"
ID,Fakfak-Papua Island,WASF,FKQ,"132.26699829101562, -2.9201900959014893"
ID,Kaimana-Papua Island,WASK,KNG,"133.6959991455078, -3.6445200443267822"
ID,Babo-Papua Island,WASO,BXB,"133.43899536132812, -2.5322399139404297"
ID,Manokwari-Papua Island,WAUU,MKW,"134.048996, -0.891833"
ID,Wangi-wangi Island,WAWD,WNI,"123.634, -5.293996"
ID,Sorong-Papua Island,WASS,SOQ,"131.287, -0.894"
MY,Bintulu,WBGB,BTU,"113.019996643, 3.12385010719"
MY,Kuching,WBGG,KCH,"110.34700012207031, 1.4846999645233154"
MY,Limbang,WBGJ,LMN,"115.01000213623047, 4.808300018310547"
MY,Marudi,WBGM,MUR,"114.3290023803711, 4.178979873657227"
MY,Miri,WBGR,MYY,"113.98699951171875, 4.322010040283203"
MY,Sibu,WBGS,SBW,"111.98500061035156, 2.2616000175476074"
MY,Bario,WBGZ,BBN,"115.47899627685547, 3.7338900566101074"
MY,Lahad Datu,WBKD,LDU,"118.3239974975586, 5.032249927520752"
MY,Kota Kinabalu,WBKK,BKI,"116.0510025024414, 5.9372100830078125"
MY,Labuan,WBKL,LBU,"115.25, 5.300680160522461"
MY,Sandakan,WBKS,SDK,"118.05899810791016, 5.900899887084961"
MY,Tawau,WBKW,TWU,"118.12799835205078, 4.320159912109375"
MY,Mulu,WBMU,MZV,"114.80500030517578, 4.048329830169678"
BN,Bandar Seri Begawan,WBSB,BWN,"114.9280014038086, 4.944200038909912"
ID,Pekanbaru-Sumatra Island,WIBB,PKU,"101.44499969482422, 0.46078601479530334"
ID,Dumai-Sumatra Island,WIBD,DUM,"101.433998, 1.60919"
ID,Kertajati,WICA,KJT,"108.166692, -6.648924"
ID,Bandung-Java Island,WICC,BDO,"107.57599639892578, -6.900629997253418"
ID,Batam Island,WIDD,BTH,"104.119003296, 1.12102997303"
ID,Jakarta,WIHH,HLP,"106.89099884033203, -6.266610145568848"
ID,Cilacap-Java Island,WIHL,CXP,"109.033996582, -7.645060062410001"
ID,Jakarta,WIII,CGK,"106.65599823, -6.1255698204"
ID,Bandar Lampung-Sumatra Island,WILL,TKG,"105.175556, -5.240556"
ID,Gunung Sitoli-Nias Island,WIMB,GNS,"97.704697, 1.16638"
ID,Padang Sidempuan-Sumatra Island,WIME,AEG,"99.430496, 1.4001"
ID,Medan-Sumatra Island,WIMK,MES,"98.671111, 3.559167"
ID,Nanga Pinoh-Borneo Island,WIOG,NPO,"111.74800109863, -0.34886899590492"
ID,Ketapang-Borneo Island,WIOK,KTG,"109.96299743652344, -1.816640019416809"
ID,Ranai-Natuna Besar Island,WIDO,NTX,"108.388, 3.90871"
ID,Pontianak-Borneo Island,WIOO,PNK,"109.40399932861328, -0.15071099996566772"
ID,Putussibau-Borneo Island,WIOP,PSU,"112.93699645996094, 0.8355780243873596"
ID,Sintang-Borneo Island,WIOS,SQG,"111.4729995727539, 0.06361900269985199"
ID,Bengkulu-Sumatra Island,WIGG,BKS,"102.338997, -3.8637"
ID,Palembang-Sumatra Island,WIPP,PLM,"104.69999694824, -2.8982501029968"
ID,Talang Gudang-Sumatra Island,WIPQ,PDO,"103.87999725341797, -3.2860701084136963"
ID,Rengat-Sumatra Island,WIPR,RGT,"102.33499908447266, -0.35280799865722656"
ID,Ketaping/Padang - Sumatra Island,WIEE,PDG,"100.280998, -0.786917"
ID,Takengon,WITK,TXE,"96.849444, 4.720833"
ID,Lhok Sukon-Sumatra Island,WITL,LSX,"97.25920104980469, 5.069509983062744"
ID,Banda Aceh,WITT,BTJ,"95.42063713070002, 5.522872024010001"
MY,Pulau Tioman,WMBT,TOD,"104.16000366210938, 2.8181800842285156"
MY,Alor Satar,WMKA,AOR,"100.39800262451172, 6.189670085906982"
MY,Butterworth,WMKB,BWH,"100.39099884033203, 5.4659199714660645"
MY,Kota Baharu,WMKC,KBR,"102.29299926757812, 6.1668500900268555"
MY,Kuantan,WMKD,KUA,"103.20899963378906, 3.7753899097442627"
MY,Kerteh,WMKE,KTE,"103.427001953125, 4.537220001220703"
MY,Ipoh,WMKI,IPH,"101.09200286865234, 4.567969799041748"
MY,Johor Bahru,WMKJ,JHB,"103.669998, 1.64131"
MY,Kuala Lumpur,WMKK,KUL,"101.70999908447, 2.745579957962"
MY,Langkawi,WMKL,LGK,"99.72869873046875, 6.329730033874512"
MY,Malacca,WMKM,MKZ,"102.251998901, 2.2633600235"
MY,Kuala Terengganu,WMKN,TGG,"103.10299682617188, 5.3826398849487305"
MY,Penang,WMKP,PEN,"100.2770004272461, 5.297140121459961"
MY,Subang,WMSA,SZB,"101.54900360107422, 3.130579948425293"
TL,Suai,WPDB,UAI,"125.28700256347656, -9.30331039428711"
TL,Dili,WPDL,DIL,"125.526000977, -8.54640007019"
TL,Baucau,WPEC,BCH,"126.401000977, -8.489029884339999"
TL,Oecussi-Ambeno,WPOC,OEC,"124.343002, -9.19806"
SG,Seletar,WSSL,XSP,"103.86799621582031, 1.416949987411499"
SG,Singapore,WSSS,SIN,"103.994003, 1.35019"
US,California,EGLA,XXZ,"179.999894, 89.999845"
AU,Albany,YABA,ALH,"117.80899810791016, -34.94329833984375"
AU,Alpha,YAPH,ABH,"146.584, -23.646099"
AU,Armidale,YARM,ARM,"151.617004395, -30.528099060099997"
AU,Ayers Rock,YAYE,AYQ,"130.975998, -25.1861"
AU,Barcaldine,YBAR,BCI,"145.307006836, -23.5652999878"
AU,Alice Springs,YBAS,ASP,"133.90199279785156, -23.806699752807617"
AU,Brisbane,YBBN,BNE,"153.11700439453125, -27.384199142456055"
AU,Gold Coast,YBCG,OOL,"153.505004883, -28.1644001007"
AU,Blackall,YBCK,BKQ,"145.429000854, -24.427799224900003"
AU,Cairns,YBCS,CNS,"145.755004883, -16.885799408"
AU,Charleville,YBCV,CTL,"146.261993408, -26.4132995605"
AU,Broken Hill,YBHI,BHQ,"141.472000122, -32.0013999939"
AU,Hamilton Island,YBHM,HTI,"148.95199585, -20.3581008911"
AU,Mount Isa,YBMA,ISA,"139.488998413, -20.663900375399997"
AU,Maroochydore,YBSU,MCY,"153.091003, -26.6033"
AU,Mackay,YBMK,MKY,"149.179992676, -21.171699523900003"
AU,Ballina,YBNA,BNK,"153.56199646, -28.8339004517"
AU,Proserpine,YBPN,PPP,"148.552001953, -20.4950008392"
AU,Rockhampton,YBRK,ROK,"150.475006104, -23.3819007874"
AU,Broome,YBRM,BME,"122.23200225830078, -17.944700241088867"
AU,Bathurst,YBTH,BHS,"149.651992798, -33.4094009399"
AU,Townsville,YBTL,TSV,"146.76499938964844, -19.252500534057617"
AU,Bundaberg,YBUD,BDB,"152.319000244, -24.903900146499996"
AU,Weipa,YBWP,WEI,"141.925003052, -12.6786003113"
AU,Toowoomba,YBWW,WTB,"151.793335, -27.558332"
AU,Carnarvon,YCAR,CVQ,"113.67174, -24.880211"
AU,Cloncurry,YCCY,CNJ,"140.503997803, -20.668600082399998"
AU,Coen,YCOE,CUQ,"143.113311, -13.761133"
AU,Cooma,YCOM,OOM,"148.973999023, -36.3005981445"
AU,Deniliquin,YDLQ,DNQ,"144.945999146, -35.5593986511"
AU,Devonport,YDPO,DPO,"146.429992676, -41.1697006226"
AU,Elcho Island,YELD,ELC,"135.570999146, -12.019399642899998"
AU,Emerald,YEML,EMD,"148.179000854, -23.5674991608"
AU,Esperance,YESP,EPR,"121.822998, -33.684399"
AU,Forbes,YFBS,FRB,"147.934998, -33.363602"
AU,Geraldton,YGEL,GET,"114.707001, -28.796101"
AU,Gladstone,YGLA,GLT,"151.223007, -23.869699"
AU,Groote Eylandt,YGTE,GTE,"136.460006714, -13.975000381500001"
AU,Griffith,YGTH,GFF,"146.067001343, -34.2508010864"
AU,Hervey Bay,YHBA,HVB,"152.880004883, -25.3188991547"
AU,Horn Island,YHID,HID,"142.289993286, -10.586400032"
AU,Mount Hotham,YHOT,MHU,"147.333999634, -37.0475006104"
AU,Inverell,YIVL,IVR,"151.143997192, -29.888299942"
AU,Kowanyama,YKOW,KWM,"141.75100708007812, -15.485600471496582"
AU,Leonora,YLEO,LNO,"121.31500244140625, -28.87809944152832"
AU,Lockhart River,YLHR,IRG,"143.304993, -12.7869"
AU,Lismore,YLIS,LSY,"153.259994507, -28.8302993774"
AU,Longreach,YLRE,LRE,"144.279998779, -23.4342002869"
AU,Morwell,YLTV,TGN,"146.470001, -38.207199"
AU,Melbourne,YMAV,AVV,"144.468994, -38.039398"
AU,Albury,YMAY,ABX,"146.95799255371094, -36.06779861450195"
AU,Mudgee,YMDG,DGE,"149.610992432, -32.5625"
AU,Melbourne,YMEN,MEB,"144.901993, -37.7281"
AU,Merimbula,YMER,MIM,"149.901000977, -36.9085998535"
AU,Maningrida,YMGD,MNG,"134.23399353, -12.0560998917"
AU,Hobart,YMHB,HBA,"147.509994507, -42.836101532"
AU,Mildura,YMIA,MQL,"142.085998535, -34.229198455799995"
AU,Launceston,YMLT,LST,"147.214004517, -41.54529953"
AU,Melbourne,YMMB,MBW,"145.1020050048828, -37.975799560546875"
AU,Melbourne,YMML,MEL,"144.843002, -37.673302"
AU,Moree,YMOR,MRZ,"149.845001221, -29.498899459799997"
AU,Moranbah,YMRB,MOV,"148.07699585, -22.057800293"
AU,Moruya,YMRY,MYA,"150.143997192, -35.8978004456"
AU,Narrandera,YNAR,NRA,"146.511993408, -34.7022018433"
AU,Narrabri,YNBR,NAA,"149.82699585, -30.3192005157"
CN,Yantai,ZSYT,YNT,"120.987222, 37.657222"
AU,Normanton,YNTN,NTN,"141.069664, -17.68409"
AU,Newman,YNWN,ZNE,"119.803001404, -23.417800903299998"
AU,Orange,YORG,OAG,"149.132995605, -33.3816986084"
AU,Adelaide,YPAD,ADL,"138.531006, -34.945"
AU,Paraburdoo,YPBO,PBO,"117.745002747, -23.1711006165"
CC,Cocos (Keeling) Islands,YPCC,CCK,"96.8339004517, -12.1883001328"
AU,Darwin,YPDN,DRW,"130.8769989013672, -12.41469955444336"
AU,Nhulunbuy,YPGV,GOV,"136.817993164, -12.269399642899998"
AU,Perth,YPJT,JAD,"115.88099670410156, -32.09749984741211"
AU,Karratha,YPKA,KTA,"116.773002625, -20.712200164799995"
AU,Kalgoorlie,YPKG,KGI,"121.461997986, -30.789400100699996"
AU,Parkes,YPKS,PKE,"148.238998413, -33.131401062"
AU,Kununurra,YPKU,KNX,"128.707992554, -15.7781000137"
AU,Port Lincoln,YPLC,PLO,"135.880004883, -34.6053009033"
AU,Exmouth,YPLM,LEA,"114.088996887, -22.235599517799997"
AU,Port Macquarie,YPMQ,PQQ,"152.863006592, -31.4358005524"
AU,Port Hedland,YPPD,PHE,"118.625999451, -20.3777999878"
AU,Perth,YPPH,PER,"115.96700286865234, -31.94029998779297"
CX,Christmas Island,YPXM,XCH,"105.69000244140625, -10.450599670410156"
AU,Roma,YROM,RMA,"148.774993896, -26.545000076300003"
AU,Sydney,YSBK,BWU,"150.98800659179688, -33.924400329589844"
AU,Canberra,YSCB,CBR,"149.19500732421875, -35.30690002441406"
AU,Coffs Harbour,YCFS,CFS,"153.115997, -30.320601"
AU,Dubbo,YSDU,DBO,"148.574996948, -32.2167015076"
AU,Denham,YSHK,MJK,"113.577003479, -25.8938999176"
NF,Burnt Pine,YSNF,NLK,"167.93899536132812, -29.04159927368164"
AU,Richmond,YSRI,XRH,"150.781006, -33.600601"
AU,Sydney,YSSY,SYD,"151.177001953125, -33.94609832763672"
AU,Tamworth,YSTW,TMW,"150.847000122, -31.0839004517"
AU,Wagga Wagga,YSWG,WGA,"147.466003418, -35.1652984619"
AU,Biloela,YTNG,THG,"150.5760040283203, -24.493900299072266"
AU,Tennant Creek,YTNK,TCA,"134.18299865722656, -19.6343994140625"
AU,Taree,YTRE,TRO,"152.514007568, -31.8885993958"
AU,Whyalla,YWHA,WYA,"137.51400756835938, -33.05889892578125"
AU,Williamtown,YWLM,NTL,"151.83399963378906, -32.79499816894531"
AU,Sale,YWSL,SXE,"146.965335, -38.090827"
AU,West Wyalong,YWWL,WWY,"147.190994263, -33.9371986389"
AU,Burnie,YWYY,BWT,"145.7310028076172, -40.9989013671875"
CN,Beijing,ZBAA,PEK,"116.58499908447266, 40.080101013183594"
CN,Beijing,ZBAD,PKX,"116.41092, 39.509945"
CN,Chengde,ZBCD,CDE,"118.073889, 41.1225"
CN,Chifeng,ZBCF,CIF,"118.90799713134766, 42.23500061035156"
CN,Qinhuangdao,ZBDH,BPE,"119.058889, 39.666389"
CN,Ordos,ZBDS,DSN,"109.861388889, 39.49"
CN,Erenhot,ZBER,ERL,"112.096667, 43.4225"
